sample_id,visit_id,pcr_primers_ae,total_sequencing_reads_ae,reads_with_pcr_primers_ae,filtered_reads_ae,pcr_primers_tb,total_sequencing_reads_tb,reads_with_pcr_primers_tb,filtered_reads_tb,anaplasma_bovis_u03775_ae,anaplasma_bovis_ab983439_ae,anaplasma_marginale_cp000030_ae,anaplasma_platys_like_ku585990_ae,anaplasma_phagocytophilum_u02521_ae,candidatus_anaplasma_boleense_ku586025_ae,uncultured_anaplasma_sp_clone_saso_ky924885_ae,uncultured_anaplasma_sp_jn862825_ae,ehrlichia_sp_tibet_ehrlichia_canis_ehrlichia_minasensis_af414399_ay394465_mt163430_ae,ehrlichia_ruminantium_x61659_ae,anaplasma_platys_ef139459_ae,babesia_bigemina_ay603402_tb,babesia_bigemina_lk391709_tb,babesia_bigemina_ku206291_tb,theileria_mutans_af078815_tb,theileria_sp_strain_msd_af078816_tb,theileria_parva_l02366_tb,theileria_taurotragi_l19082_tb,theileria_velifera_af097993_tb,babesia_bovis_kf928959_tb,babesia_bovis_aaxt01000002_tb,babesia_bovis_ay603398_tb,babesia_bigemina_lk391709_2_tb,babesia_bovis_jq437260_tb,calf_id,visit_date,dead_or_alive_at_end_of_study,date_last_visit_with_data,date_of_birth,calf_sex,serology_t_parva,serology_t_mutans,serology_b_bigemina,serology_a_marginale,sample_week,date_of_death,euthanised,immediate_cause_pathology,definitive_aetiological_cause,definitive_cause_pathogen,contributing_pathology_1,contributing_cause_1,agro_ecological_zones,haemonchosis_coinfection,dead_or_alive_simple,event,time_to_event,genotype,died
RED002201,VRC310096,AnEh,64215,22428,17270,ThBa,1476,136,25,1047,0,0,7924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410096,2008-11-05,Alive,NA,2008-04-01,F,79.5,27,16.5,7,31,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CC,No
RED002202,VRC210099,AnEh,74428,56848,43069,ThBa,2515,814,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,CA020410099,2008-11-05,Alive,NA,2008-06-13,F,7,54,10.5,2,21,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CC,No
RED002203,VRC460184,AnEh,219438,166646,140825,ThBa,208000,176065,132724,6457,0,0,26920,0,0,0,0,0,25199,0,0,0,0,93442,36128,0,0,2664,0,0,0,0,0,CA030710184,2008-11-06,Alive,NA,2007-12-17,M,58.5,21,4,17,46,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED002205,VRC260189,AnEh,18399,14042,12074,ThBa,666876,546100,421359,0,0,0,7319,0,0,0,0,0,0,0,0,0,0,257049,118589,0,0,45055,0,0,0,0,0,CA030710189,2008-11-06,Alive,NA,2008-05-06,F,20.5,13.5,4,7,26,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED002206,VRC460185,AnEh,349124,277805,237848,ThBa,11270,6189,4983,74442,0,0,84979,0,0,0,0,0,0,0,0,0,0,3797,1161,0,0,0,0,0,0,0,0,CA030710185,2008-11-06,Alive,NA,2007-12-19,M,10.5,11,5,7,46,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED002207,VRC210191,AnEh,4818,3629,2963,ThBa,256,131,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710191,2008-11-06,Alive,NA,2008-06-15,M,2.5,12,6.5,4,21,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED002208,VRC210192,AnEh,105176,76906,67339,ThBa,98856,52637,42008,3868,0,0,0,0,1979,0,0,0,0,0,0,0,0,35530,5801,0,595,0,0,0,0,0,0,CA030710192,2008-11-06,Alive,NA,2008-06-15,M,2,29.5,3,4.5,21,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED002210,VCC010399,AnEh,329960,243578,207067,ThBa,11326,8106,6303,0,0,0,2917,0,0,1766,0,0,198497,0,0,0,0,4079,1717,0,0,0,0,0,0,0,0,CA031410399,2008-11-06,Dead: Infectious death,2008-10-14,2008-07-14,F,NA,NA,NA,NA,1,2008-11-06,Yes,Asphyxia,Censored,Ehrlichia ruminatum,NA,NA,Simur East (14),absent,Dead,0,16.428571428571427,CC,Other
RED002216,VRC210488,AnEh,59507,52372,47745,ThBa,47022,39131,31592,11471,0,0,22958,0,0,0,0,0,0,0,0,0,0,25772,3752,0,0,1941,0,0,0,0,0,CA041710488,2008-11-11,Dead: Infectious death,2009-05-05,2008-06-21,M,2,2,2,5,21,2009-06-01,Yes,Cerebral oedema,Censored,Theileria parva,Generalised lymphoblastic infiltration,NA,Kodiere (17),absent,Dead,0,49.285714285714285,CT,Other
RED002222,VRC210487,AnEh,149910,134436,121280,ThBa,84146,63438,50142,7137,0,0,0,0,0,103655,0,0,0,0,0,0,0,15710,6881,1795,0,25698,0,0,0,0,0,CA041710487,2008-11-11,Dead: Infectious death,2008-11-11,2008-06-19,M,85.5,12,2,3,21,2008-12-05,No,Interstitial pneumonia,Censored,Ehrlichia ruminatum,Pulmonary oedema,Unknown,Kodiere (17),absent,Dead,0,24.142857142857142,CC,Other
RED002225,VRC510062,AnEh,13054,10386,6942,ThBa,16880,4821,2192,0,0,0,0,0,0,0,0,0,0,4779,0,0,0,2134,0,0,0,0,0,0,0,0,0,CA010310062,2008-11-12,Alive,NA,2007-11-18,F,47.5,10.5,2.5,6.5,51,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED002226,VRC510063,AnEh,231226,199530,182988,ThBa,109,4,0,11447,0,0,137967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310063,2008-11-12,Alive,NA,2007-11-19,M,49.5,29,5,10,51,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED002228,VRC260067,AnEh,325587,271365,245440,ThBa,20497,5256,2299,48113,0,0,130263,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,610,0,0,0,0,0,CA010310067,2008-11-12,Alive,NA,2008-05-19,F,12.5,38,4.5,14.5,26,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CT,No
RED002229,VRC260066,AnEh,16578,11216,9036,ThBa,84818,29356,14200,0,0,0,3460,0,0,0,0,0,0,0,0,0,0,12439,1641,0,0,0,0,0,0,0,0,CA010310066,2008-11-12,Alive,NA,2008-05-12,F,4,63.5,4,5,26,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED002230,VRC510243,AnEh,113859,103130,90991,ThBa,181178,84728,66529,0,0,0,5692,0,0,83232,0,0,0,0,0,0,0,12315,2218,0,0,51849,0,0,0,0,0,CA030910243,2008-11-13,Alive,NA,2007-11-24,F,74.5,12,3.5,20.5,51,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED002232,VRC260246,AnEh,197,116,93,ThBa,48532,36661,26414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22551,3776,0,0,0,0,0,0,0,0,CA030910246,2008-11-13,Alive,NA,2008-05-25,F,14.5,24,3,2,26,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED002233,VRC210248,AnEh,110,78,62,ThBa,1429,700,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910248,2008-11-13,Alive,NA,2008-06-26,M,6,61,5.5,3,21,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED002234,VRC210247,AnEh,3889,1928,1679,ThBa,21573,17597,14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10356,1065,0,0,2734,0,0,0,0,0,CA030910247,2008-11-13,Dead: Infectious death,2009-05-07,2008-06-21,F,2,45.5,15.5,3,21,2009-05-12,No,Toxaemia,Censored,Clostridium spp.,Lymphopaenia,East coast fever,Bulwani (9),absent,Dead,0,46.42857142857143,CC,Other
RED002235,VRC260245,AnEh,289452,249717,190126,ThBa,115148,77687,66754,3331,0,0,64741,0,0,118611,0,0,0,0,0,0,0,49179,14218,0,0,3119,0,0,0,0,0,CA030910245,2008-11-13,Alive,NA,2008-05-19,M,26.5,53.5,3,8,26,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED002244,VRC160401,AnEh,447132,410186,375651,ThBa,25086,11870,8841,4243,16272,0,354183,0,0,0,0,0,0,0,0,0,0,6460,1844,0,0,0,0,0,0,0,0,CA031410401,2008-11-18,Alive,NA,2008-08-09,M,41.5,82,5.5,5,16,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,TT,No
RED002245,VRC260397,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13087,1157,0,0,0,0,0,0,0,0,CA031410397,2008-11-18,Alive,NA,2008-05-28,M,9.5,18,2,6.5,26,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED002246,VRC210398,AnEh,170726,155753,142095,ThBa,191229,125400,94114,5852,0,0,134436,0,0,0,0,0,0,0,0,0,0,63936,29384,0,520,0,0,0,0,0,0,CA031410398,2008-11-18,Alive,NA,2008-07-10,M,4.5,14.5,2,2,21,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED002247,VRC160400,AnEh,16582,12498,10900,ThBa,35199,43,12,0,5873,0,0,0,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031410400,2008-11-18,Alive,NA,2008-08-03,F,6,6.5,2,4,16,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED002248,VRC060404,AnEh,4985,3540,2906,ThBa,4298,2092,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,CA031410404,2008-11-18,Alive,NA,2008-10-14,F,9,10.5,2,20,6,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED002249,VRC110403,AnEh,63129,56451,51067,ThBa,84133,64055,40193,0,0,0,46008,0,0,0,0,0,0,0,0,0,0,32891,5737,1565,0,0,0,0,0,0,0,CA031410403,2008-11-18,Alive,NA,2008-09-10,F,50.5,69.5,3,8.5,11,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED002250,VRC110402,AnEh,16136,11425,9275,ThBa,7846,3526,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,0,0,CA031410402,2008-11-18,Alive,NA,2008-09-07,F,54.5,20,14,5.5,11,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED002251,VRC510033,AnEh,105351,67803,52566,ThBa,26407,4343,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210033,2008-11-19,Alive,NA,2007-12-03,F,20.5,4.5,7.5,4.5,51,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED002252,VRC360035,AnEh,246955,219760,176040,ThBa,1900,207,12,2607,0,0,33520,0,0,127670,0,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210035,2008-11-19,Alive,NA,2008-03-13,F,51.5,14.5,3,6,36,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED002253,VRC210040,AnEh,48589,39457,35421,ThBa,37542,92,7,0,0,0,17273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210040,2008-11-19,Alive,NA,2008-06-23,F,4,5,4,3,21,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CT,No
RED002254,VRC460034,AnEh,366506,322442,283508,ThBa,34817,4602,104,0,0,0,162421,0,1784,88150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210034,2008-11-19,Alive,NA,2008-01-02,F,63.5,5.5,4.5,14,46,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,TT,No
RED002255,VRC160042,AnEh,21450,12942,9681,ThBa,3055,56,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210042,2008-11-19,Alive,NA,2008-07-28,F,9,10.5,2,2,16,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED002257,VRC510273,AnEh,38054,32848,23905,ThBa,34808,26426,22461,0,0,0,0,0,0,21381,0,1522,0,0,0,0,0,20819,1558,0,0,0,0,0,0,0,0,CA031010273,2008-11-20,Alive,NA,2007-12-03,M,10,6.5,6,3.5,51,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,TT,No
RED002258,VRC160283,AnEh,4517,3011,2384,ThBa,861,454,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010283,2008-11-20,Alive,NA,2008-08-04,M,2.5,3,3.5,3,16,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED002259,VRC310277,AnEh,29485,20564,17553,ThBa,4670,3772,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,1038,0,0,0,0,0,0,CA031010277,2008-11-20,Alive,NA,2008-04-14,F,36,6.5,3,8,31,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED002260,VRC460274,AnEh,56116,40822,35798,ThBa,15810,8727,6917,0,3828,0,0,0,0,17238,0,0,0,0,0,0,0,3130,854,0,0,2914,0,0,0,0,0,CA031010274,2008-11-20,Alive,NA,2008-01-06,M,18.5,15.5,3,8,46,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED002261,VRC160282,AnEh,308675,208647,175910,ThBa,167952,130710,100652,0,18845,0,0,0,0,21564,0,0,0,0,0,0,0,72412,21252,0,6623,0,0,0,0,0,0,CA031010282,2008-11-20,Alive,NA,2008-07-30,F,15.5,91.5,2,3,16,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED002263,VRC060284,AnEh,2731,1852,1395,ThBa,486,249,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010284,2008-11-20,Alive,NA,2008-10-16,F,11.5,3,3,3,6,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED002265,VRC260428,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974,0,0,0,0,0,CA041510428,2008-11-24,Alive,NA,2008-05-26,F,3.5,2,6,4,26,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002266,VRC160431,NA,0,0,0,NA,0,0,0,19036,6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510431,2008-11-24,Alive,NA,2008-08-22,M,2,5,36,16.5,16,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002267,VRC310427,NA,0,0,0,NA,0,0,0,2030,4230,0,0,0,0,226567,0,8425,0,0,0,0,0,41969,8798,0,0,10196,0,0,0,0,0,CA041510427,2008-11-24,Alive,NA,2008-04-27,M,53,43,3,3.5,31,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002268,VRC110433,AnEh,18586,15902,14225,ThBa,18724,13528,11192,1851,6853,0,2098,0,0,0,0,3148,0,0,0,0,0,10667,0,0,0,0,0,0,0,0,0,CA041510433,2008-11-24,Alive,NA,2008-09-20,M,7,75,3,3.5,11,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002269,VRC460425,AnEh,97708,89784,56803,ThBa,416,269,201,0,3856,0,40968,0,0,11433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510425,2008-11-24,Alive,NA,2008-01-05,F,16.5,24.5,5,24.5,46,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002270,VRC210429,NA,0,0,0,NA,0,0,0,0,2154,0,0,0,0,5140,0,0,0,0,0,0,0,23494,4673,0,504,1773,0,0,0,0,0,CA041510429,2008-11-24,Alive,NA,2008-07-04,M,15,78.5,2,9,21,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED002272,VRC460574,AnEh,152175,107540,94472,ThBa,30621,24667,19716,0,0,0,17882,0,0,71854,0,0,0,0,0,0,0,10779,3983,4602,0,0,0,0,0,0,0,CA052010574,2008-11-25,Alive,NA,2008-01-09,F,44.5,10.5,113.5,16.5,46,NA,NA,NA,Alive,NA,NA,NA,Magombe East (20),NA,Alive,0,51,CT,No
RED002273,VRC510572,AnEh,6903,5270,4759,ThBa,1192,16,0,0,0,0,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA052010572,2008-11-25,Alive,NA,2007-12-04,M,41,84,5.5,22,51,NA,NA,NA,Alive,NA,NA,NA,Magombe East (20),NA,Alive,0,51,CT,No
RED002275,VRC310576,AnEh,165372,150171,135986,ThBa,413929,344987,277839,0,0,0,71929,0,0,50440,0,0,0,0,0,0,0,160290,15190,0,0,102304,0,0,0,0,0,CA052010576,2008-11-25,Dead: Infectious death,2008-11-25,2008-04-26,M,8.5,6.5,3,8.5,31,2009-01-04,No,Lymphoblastic interstitial pneumonia,Dead,Theileria parva,Cachexia,Poor nutrition,Magombe East (20),absent,Dead,1,36.142857142857146,CC,ECF
RED002278,VRC510123,AnEh,40552,32315,29055,ThBa,121516,82887,66784,0,0,0,0,0,0,5474,0,0,0,0,0,0,0,42469,15916,0,0,7890,0,0,0,0,0,CA020510123,2008-11-26,Alive,NA,2007-12-04,M,34,14.5,33.5,14.5,51,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED002281,VRC460124,AnEh,10272,8319,7538,ThBa,53172,24004,20465,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,11164,9210,0,0,0,0,0,0,0,0,CA020510124,2008-11-26,Alive,NA,2008-01-11,M,87,5,13.5,9,46,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED002282,VRC360126,AnEh,10253,8825,8041,ThBa,6066,2343,1610,0,0,0,5444,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0,0,CA020510126,2008-11-26,Alive,NA,2008-03-23,F,2.5,10.5,4.5,4,36,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED002283,VRC160132,AnEh,51382,40189,34329,ThBa,83172,50742,38958,1076,0,0,6005,0,0,7439,0,0,0,0,0,0,0,9837,1900,0,0,26983,0,0,0,0,0,CA020510132,2008-11-26,Alive,NA,2008-08-07,M,15.5,53.5,2.5,12.5,16,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED002284,VRC310307,AnEh,9880,8399,7468,ThBa,156,112,88,0,1327,0,4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110307,2008-11-27,Alive,NA,2008-04-20,F,5.5,10.5,2.5,13,31,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED002285,VRC510303,AnEh,116635,104608,95077,ThBa,209,100,65,0,0,0,0,0,0,80536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110303,2008-11-27,Alive,NA,2007-12-11,F,29,45,5.5,18.5,51,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED002286,VRC510302,AnEh,108104,90030,79036,ThBa,406442,330837,268919,0,0,0,71454,0,0,0,0,0,0,0,0,0,0,22983,12340,0,587,232604,0,0,0,0,0,CA031110302,2008-11-27,Alive,NA,2007-12-04,M,3,19,3.5,4,51,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,TT,No
RED002288,VRC160312,AnEh,10442,8096,7481,ThBa,351893,267656,161902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127780,0,640,0,33127,0,0,0,0,0,CA031110312,2008-11-27,Alive,NA,2008-08-07,F,18,44,2,6,16,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED002289,VRC110313,AnEh,3582,3019,2309,ThBa,3196,1888,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,CA031110313,2008-11-27,Alive,NA,2008-09-17,F,22.5,67.5,3,23,11,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED002290,VRC160311,AnEh,202,87,64,ThBa,45,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110311,2008-11-27,Alive,NA,2008-08-07,M,11,2,2,16,16,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED002291,VRC210310,AnEh,16591,11226,9558,ThBa,944,632,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110310,2008-11-27,Alive,NA,2008-07-02,F,8.5,17.5,2,4,21,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
